Province_State,Admin2,UID,FIPS,Lat,Long_,Combined_Key,date,cases,State_Tribe_Territory,County_Name,FIPS_State,FIPS_County,order_code,public_masks,Source_of_Action,URL,Citation,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,daily_cases,daily_cases_unmasked,rolling_avg_cases,rolling_avg_cases_unmasked,population,infectious_cases,infectious_cases_unmasked,pop_at_risk,pop_at_risk_unmasked,infection_rate,infection_rate_unmasked,smooth_infection_rate,smooth_infection_rate_unmasked
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-08-26,49777,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,232.0,346.26865671641787,215.71428571428572,321.96162046908256,3186989,2307.0,3443.2835820895543,3184682.0,3183545.7164179105,0.007284871770556684,0.010876823754427986,0.006773495303904305,0.010113302875114673
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-08-27,50013,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,236.0,352.23880597014926,214.14285714285714,319.616204690831,3186989,2291.0,3419.402985074629,3184698.0,3183569.5970149254,0.007410435777583934,0.011064272202512111,0.0067241181783282795,0.010039554498526409
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-08-28,50202,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,189.0,282.08955223880594,200.14285714285714,298.7206823027713,3186989,2216.0,3307.4626865671667,3184773.0,3183681.537313433,0.0059344888944989176,0.008860482712628624,0.006284368058346926,0.009382869448520546
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-08-29,50319,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,117.0,174.62686567164178,195.14285714285714,291.25799573560715,3186989,2052.0,3062.6865671641813,3184937.0,3183926.313432836,0.003673542051224247,0.0054846390425211545,0.006127055484703689,0.009147761821836244
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-08-30,50401,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,82.0,122.38805970149254,192.0,286.56716417910394,3186989,1887.0,2816.4179104477635,3185102.0,3184172.582089552,0.0025744858406418383,0.0038436377597717303,0.006028064407356499,0.00899973719361184
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-08-31,50635,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,234.0,349.25373134328356,192.14285714285714,286.78038379530864,3186989,1834.0,2737.3134328358233,3185155.0,3184251.686567164,0.007346581249578121,0.010968157222515361,0.006032449194555905,0.009006209685154537
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-01,50888,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,253.0,377.6119402985074,191.85714285714286,286.35394456289924,3186989,1935.0,2888.0597014925397,3185054.0,3184100.9402985075,0.00794335041101344,0.011859295524189836,0.0060236700180638335,0.008993243302646484
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-02,51089,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,201.0,300.0,187.42857142857142,279.7441364605538,3186989,2032.0,3032.8358208955246,3184957.0,3183956.1641791044,0.006310917227453934,0.009422240273755362,0.005884806966893789,0.00878605489635182
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-03,51318,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,229.0,341.7910447761194,186.42857142857142,278.251599147121,3186989,2028.0,3026.865671641793,3184961.0,3183962.1343283583,0.007190040945556319,0.010734771029185576,0.005853402017436679,0.008739161692506022
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-04,51535,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,217.0,323.88059701492534,190.42857142857142,284.2217484008524,3186989,1990.0,2970.1492537313457,3184999.0,3184018.850746269,0.0068131889523356205,0.010172069079899272,0.005978920917355748,0.008926509600727916
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-05,51645,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,110.0,164.17910447761193,189.42857142857142,282.7292110874195,3186989,1868.0,2788.0597014925397,3185121.0,3184200.9402985075,0.0034535579653017894,0.0051560535140794455,0.005947295924662561,0.008879125921648483
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-06,51719,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,74.0,110.44776119402984,188.28571428571428,281.02345415778206,3186989,1706.0,2546.26865671642,3185283.0,3184442.731343284,0.0023231844705792234,0.0034683544504328393,0.00591111415487146,0.008824886420213273
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-07,51783,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,64.0,95.52238805970148,164.0,244.77611940298462,3186989,1581.0,2359.7014925373155,3185408.0,3184629.2985074627,0.002009161777706341,0.0029994821722098036,0.0051484770553724985,0.007686173066287609
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-08,52004,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,221.0,329.8507462686567,159.42857142857142,237.9530916844345,3186989,1685.0,2514.9253731343306,3185304.0,3184474.074626866,0.006938113285262568,0.010358091745724331,0.0050051289116697,0.007472288550890971
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-09,52184,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,180.0,268.65671641791045,156.42857142857142,233.475479744136,3186989,1783.0,2661.1940298507484,3185206.0,3184327.805970149,0.005651125861247279,0.008436842334957423,0.004911097474655373,0.007332017743474891
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-10,52399,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,215.0,320.8955223880597,154.42857142857142,230.49040511727034,3186989,1764.0,2632.8358208955246,3185225.0,3184356.1641791044,0.006749915626054675,0.010077249712133987,0.004848278266953557,0.007238210590575961
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-11,52582,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,183.0,273.13432835820896,149.57142857142858,223.24093816631085,3186989,1694.0,2528.3582089552265,3185295.0,3184460.6417910447,0.005745150763116132,0.008577098575933076,0.004695685284139415,0.007010321786886738
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-12,52706,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,124.0,185.07462686567163,151.57142857142858,226.22601279317655,3186989,1617.0,2413.432835820898,3185372.0,3184575.567164179,0.0038927949388642834,0.005811594762390206,0.004758358790478117,0.007103804196884791
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-13,52800,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,94.0,140.29850746268656,154.42857142857142,230.49040511727034,3186989,1482.0,2211.9402985074657,3185507.0,3184777.0597014925,0.002950864650430842,0.004405285042961113,0.0048478490685649545,0.0072372539991503865
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-14,52987,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,187.0,279.1044776119403,172.0,256.7164179104474,3186989,1452.0,2167.1641791044804,3185537.0,3184821.8358208956,0.005870281839451244,0.008763582140537554,0.0053994036170353695,0.008060621006269825
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-15,53196,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,209.0,311.94029850746267,170.28571428571428,254.15778251599107,3186989,1551.0,2314.925373134331,3185438.0,3184674.074626866,0.006561107138170638,0.009795046249560447,0.0053457550982224196,0.007980652856784712
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-16,53392,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,196.0,292.5373134328358,172.57142857142858,257.5692963752661,3186989,1673.0,2497.014925373137,3185316.0,3184491.9850746267,0.006153235660135446,0.009186310243640961,0.0054177176949297525,0.008088238173701358
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-17,53611,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,219.0,326.86567164179104,173.14285714285714,258.4221748400848,3186989,1828.0,2728.3582089552265,3185161.0,3184260.6417910447,0.006875633602194677,0.010265041352203491,0.0054359216737507815,0.008115609992740122
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-18,53806,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,195.0,291.04477611940297,174.85714285714286,260.9808102345411,3186989,1802.0,2689.5522388059726,3185187.0,3184299.447761194,0.006122089535088521,0.009139993926263112,0.0054896978688266295,0.008195862685528228
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-19,53957,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,151.0,225.3731343283582,178.71428571428572,266.7377398720677,3186989,1773.0,2646.26865671642,3185216.0,3184342.731343284,0.004740651811368523,0.007077540118719782,0.005610743061515631,0.008376539913451685
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-20,54060,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,103.0,153.73134328358208,180.0,268.65671641790993,3186989,1661.0,2479.1044776119425,3185328.0,3184509.895522388,0.003233575945711085,0.004827472619875905,0.0056509094196892755,0.00843635991822972
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-21,54301,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,241.0,359.7014925373134,187.71428571428572,280.17057569296327,3186989,1719.0,2565.6716417910466,3185270.0,3184423.3283582088,0.007566077600956905,0.011295655616326755,0.005893198558184572,0.00879815736802213
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-22,54568,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,267.0,398.5074626865671,196.0,292.53731343283533,3186989,1862.0,2779.104477611942,3185127.0,3184209.895522388,0.008382711270225645,0.012515112877670072,0.006153600782637552,0.009187124060012472
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-23,54848,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,280.0,417.910447761194,208.0,310.4477611940294,3186989,2048.0,3056.7164179104493,3184941.0,3183932.2835820895,0.00879137164550301,0.013125607284933304,0.006530733222373664,0.00975045112595044
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-24,55121,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,273.0,407.46268656716416,215.71428571428572,321.96162046908273,3186989,2134.0,3185.0746268656735,3184855.0,3183803.925373134,0.008571818811217465,0.012797983045372698,0.006773127370454408,0.01011248267844728
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-25,55370,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,249.0,371.6417910447761,223.42857142857142,333.47547974413607,3186989,2174.0,3244.776119402987,3184815.0,3183744.223880597,0.00781835051643502,0.011673104524451715,0.007015433280381165,0.010474317542307782
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-26,55476,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,106.0,158.2089552238806,217.0,323.880597014925,3186989,2084.0,3110.447761194032,3184905.0,3183878.552238806,0.0033281997422215104,0.0049690637575554785,0.006813390038321395,0.010172517314995638
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-27,55578,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,102.0,152.23880597014926,216.85714285714286,323.6673773987203,3186989,1967.0,2935.8208955223904,3185022.0,3184053.1791044776,0.0032024896531326944,0.004781289677233556,0.006808654472626652,0.010165262927227633
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-28,55835,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,257.0,383.58208955223876,219.14285714285714,327.0788912579954,3186989,2029.0,3028.3582089552265,3184960.0,3183960.6417910447,0.008069175123078469,0.012047325099360079,0.0068805528842703564,0.01027270522646934
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-29,56105,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,270.0,402.98507462686564,219.57142857142858,327.7185501066095,3186989,2148.0,3205.9701492537342,3184841.0,3183783.029850746,0.008477660266242491,0.012657428940619653,0.006894266576304079,0.01029336946123407
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-09-30,56346,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,241.0,359.7014925373134,214.0,319.4029850746265,3186989,2286.0,3411.9402985074653,3184703.0,3183577.0597014925,0.007567424654669525,0.011298658263702929,0.0067196218925281255,0.010032833478972714
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-01,56561,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,215.0,320.8955223880597,205.71428571428572,307.0362473347545,3186989,2260.0,3373.134328358212,3184729.0,3183615.8656716417,0.006750966879756488,0.010079593013975666,0.006459396881627471,0.009644261754235843
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-02,56782,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,221.0,329.8507462686567,201.71428571428572,301.0660980810231,3186989,2214.0,3304.4776119403014,3184775.0,3183684.5223880596,0.006939265725208217,0.01036066054752303,0.006333706014217197,0.009456530506207176
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-03,56899,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,117.0,174.62686567164178,203.28571428571428,303.41151385927475,3186989,2051.0,3061.1940298507493,3184938.0,3183927.805970149,0.0036735408978133956,0.005484636471474034,0.006382721242476754,0.009529472159838268
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-04,56997,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,98.0,146.2686567164179,202.71428571428572,302.55863539445596,3186989,1876.0,2800.0000000000027,3185113.0,3184189.0,0.0030768139152362885,0.0045935921742213765,0.006364429950029582,0.009501905678163449
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-05,57222,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,225.0,335.820895522388,198.14285714285714,295.7356076759059,3186989,1852.0,2764.1791044776146,3185137.0,3184224.8208955224,0.007064060352819989,0.010546394002039803,0.00622085822816592,0.009287522844970916
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-06,57466,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,244.0,364.17910447761193,194.42857142857142,290.1918976545839,3186989,1990.0,2970.149253731346,3184999.0,3184018.850746269,0.0076609129233635555,0.011437718228089503,0.006104509653804331,0.009114013178237587
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-07,57701,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,235.0,350.7462686567164,193.57142857142858,288.9125799573557,3186989,2123.0,3168.6567164179132,3184866.0,3183820.343283582,0.007378646385750609,0.011016522003090784,0.006077851582183633,0.009074399583093007
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-08,57959,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,258.0,385.07462686567163,199.71428571428572,298.0810234541574,3186989,2124.0,3170.149253731346,3184865.0,3183818.850746269,0.008100814320230213,0.012094740464753902,0.006270730021972226,0.009362373848131747
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-09,58166,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,207.0,308.955223880597,197.71428571428572,295.0959488272917,3186989,2061.0,3076.119402985077,3184928.0,3183912.880597015,0.006499361994996433,0.009703633091325816,0.006207810214682584,0.009268342441956462
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-10,58311,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,145.0,216.4179104477612,201.71428571428572,301.0660980810231,3186989,1965.0,2932.835820895525,3185024.0,3184056.1641791044,0.0045525559619017,0.0067969250317403505,0.006333210855374582,0.009455426743662428
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-11,58407,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,96.0,143.28358208955223,201.42857142857142,300.6396588486137,3186989,1846.0,2755.2238805970173,3185143.0,3184233.776119403,0.0030139934062615083,0.004499782119143608,0.006324004022066557,0.009441507124988811
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-12,58644,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,237.0,353.7313432835821,203.14285714285714,303.19829424307,3186989,1862.0,2779.104477611943,3185127.0,3184209.895522388,0.0074408335994137756,0.011108920419504896,0.006377857370926093,0.009521931788147042
California,Orange,84006059,6059.0,33.70147516,-117.76459979999998,"Orange, California, US",2020-10-13,58911,CA,Orange County,6.0,59.0,1.0,True,Official,https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,"Cal. Health Order (June 29, 2020)",0.023,0.021,0.046,0.156,0.754,267.0,398.5074626865671,206.42857142857142,308.1023454157779,3186989,2012.0,3002.9850746268685,3184977.0,3183986.0149253733,0.008383106063246297,0.012515992872409254,0.006481320632097859,0.009676623702852515
